name,planning_area,land_use_type,centroid_lon,centroid_lat,distance_m
kml_58965,Unknown,RESIDENTIAL,103.876281,1.366182,137.097731
kml_58966,Unknown,RESIDENTIAL,103.874654,1.359584,616.623177
kml_58967,Unknown,RESIDENTIAL,103.879810,1.363396,158.571186
kml_58968,Unknown,RESIDENTIAL,103.877922,1.366344,58.188382
kml_58969,Unknown,RESIDENTIAL,103.882225,1.367655,105.017190
kml_58970,Unknown,RESIDENTIAL,103.876146,1.364230,250.577493
kml_58971,Unknown,RESIDENTIAL,103.875834,1.358494,508.902457
kml_58972,Unknown,RESIDENTIAL,103.875399,1.360849,621.700664
kml_58973,Unknown,RESIDENTIAL,103.877229,1.366488,59.563861
kml_58974,Unknown,RESIDENTIAL,103.879470,1.359667,327.173931
kml_58975,Unknown,RESIDENTIAL,103.882663,1.367763,148.673467
kml_58976,Unknown,RESIDENTIAL,103.879749,1.367853,128.975845
kml_58977,Unknown,RESIDENTIAL,103.879270,1.367123,221.743521
kml_58978,Unknown,RESIDENTIAL,103.879019,1.362433,287.805496
kml_58979,Unknown,RESIDENTIAL,103.879940,1.354039,129.930454
kml_58980,Unknown,RESIDENTIAL,103.880243,1.355381,237.817065
kml_58981,Unknown,RESIDENTIAL,103.869407,1.358666,248.113969
kml_58982,Unknown,RESIDENTIAL,103.869798,1.357852,259.170505
kml_58983,Unknown,RESIDENTIAL,103.869461,1.364319,574.033409
kml_58984,Unknown,RESIDENTIAL,103.867357,1.356794,52.273657
kml_58985,Unknown,RESIDENTIAL,103.883371,1.366734,196.881753
kml_58986,Unknown,RESIDENTIAL,103.882351,1.364713,161.192958
kml_58987,Unknown,RESIDENTIAL,103.877749,1.366297,40.301014
kml_58988,Unknown,RESIDENTIAL,103.877989,1.361865,418.019495
kml_58989,Unknown,RESIDENTIAL,103.881216,1.361510,120.399321
kml_58990,Unknown,RESIDENTIAL,103.882055,1.365297,183.687471
kml_58991,Unknown,RESIDENTIAL,103.883668,1.368050,259.967337
kml_58992,Unknown,RESIDENTIAL,103.880969,1.368555,121.918812
kml_58993,Unknown,RESIDENTIAL,103.876796,1.356289,335.727797
kml_58994,Unknown,RESIDENTIAL,103.877981,1.361737,426.732639
kml_58995,Unknown,RESIDENTIAL,103.882805,1.361158,79.318483
kml_58996,Unknown,RESIDENTIAL,103.874776,1.354762,80.261622
kml_58997,Unknown,RESIDENTIAL,103.876555,1.354539,204.920894
kml_58998,Unknown,COMMERCIAL & RESIDENTIAL,103.877067,1.354535,259.969596
kml_58999,Unknown,RESIDENTIAL,103.875069,1.352880,132.898425
kml_59000,Unknown,RESIDENTIAL,103.875511,1.354191,82.887283
kml_59001,Unknown,RESIDENTIAL,103.874835,1.353100,104.698383
kml_59002,Unknown,RESIDENTIAL,103.876204,1.354539,167.611632
kml_59003,Unknown,RESIDENTIAL,103.883573,1.350016,116.690977
kml_59005,Unknown,RESIDENTIAL,103.881923,1.348717,185.097050
kml_59006,Unknown,RESIDENTIAL,103.883044,1.353669,241.671915
kml_59007,Unknown,RESIDENTIAL,103.881742,1.354013,122.190777
kml_59008,Unknown,RESIDENTIAL,103.881958,1.354840,205.947683
kml_59009,Unknown,RESIDENTIAL,103.882753,1.355802,150.241367
kml_59010,Unknown,RESIDENTIAL,103.880211,1.353916,97.888403
kml_59011,Unknown,RESIDENTIAL,103.881819,1.355375,249.699551
kml_59012,Unknown,RESIDENTIAL,103.882401,1.355931,191.315983
kml_59013,Unknown,RESIDENTIAL,103.882603,1.365181,214.823074
kml_59014,Unknown,RESIDENTIAL,103.882106,1.365192,177.450076
kml_59015,Unknown,RESIDENTIAL,103.878686,1.365605,139.534136
kml_59016,Unknown,RESIDENTIAL,103.876406,1.360375,639.131085
kml_59017,Unknown,RESIDENTIAL,103.874530,1.358891,540.144990
kml_59018,Unknown,RESIDENTIAL,103.868361,1.365805,592.458519
kml_59019,Unknown,RESIDENTIAL,103.872704,1.364124,574.087926
kml_59020,Unknown,RESIDENTIAL,103.869670,1.363032,496.275776
kml_59021,Unknown,RESIDENTIAL,103.874557,1.361610,590.512515
kml_59022,Unknown,RESIDENTIAL,103.880390,1.364036,83.696305
kml_59023,Unknown,RESIDENTIAL,103.874762,1.361902,550.911963
kml_59024,Unknown,RESIDENTIAL,103.876096,1.367395,218.206359
kml_59025,Unknown,RESIDENTIAL,103.878371,1.361062,418.076113
kml_59026,Unknown,RESIDENTIAL,103.878771,1.366159,141.515822
kml_59055,Unknown,RESIDENTIAL,103.958894,1.371602,721.288338
kml_59056,Unknown,RESIDENTIAL,103.956852,1.376570,570.781588
kml_59057,Unknown,RESIDENTIAL,103.935767,1.377691,847.548756
kml_59059,Unknown,RESIDENTIAL,103.946078,1.371724,557.902494
kml_59061,Unknown,RESIDENTIAL,103.945164,1.375193,420.848022
kml_59062,Unknown,RESIDENTIAL,103.879076,1.356708,424.836819
kml_59063,Unknown,RESIDENTIAL,103.876694,1.360686,600.821277
kml_59064,Unknown,RESIDENTIAL,103.882893,1.363864,195.572360
kml_59065,Unknown,RESIDENTIAL,103.879739,1.362436,226.899356
kml_59066,Unknown,RESIDENTIAL,103.876416,1.365945,121.312670
kml_59067,Unknown,RESIDENTIAL,103.881056,1.366560,74.591372
kml_59068,Unknown,RESIDENTIAL,103.877638,1.357180,471.950145
kml_59069,Unknown,RESIDENTIAL,103.874162,1.361508,625.069758
kml_59070,Unknown,RESIDENTIAL,103.876072,1.357617,422.865083
kml_59071,Unknown,RESIDENTIAL,103.876165,1.362471,422.667222
kml_59072,Unknown,RESIDENTIAL,103.877027,1.367777,201.499577
kml_59073,Unknown,RESIDENTIAL,103.881598,1.367967,114.514734
kml_59074,Unknown,RESIDENTIAL,103.876050,1.358467,512.086819
kml_59075,Unknown,RESIDENTIAL,103.882401,1.361809,102.479497
kml_59076,Unknown,RESIDENTIAL,103.875302,1.363767,351.005368
kml_59077,Unknown,RESIDENTIAL,103.874477,1.359774,638.508553
kml_59078,Unknown,RESIDENTIAL,103.875755,1.363744,319.975593
kml_59079,Unknown,RESIDENTIAL,103.880382,1.363795,84.862848
kml_59080,Unknown,RESIDENTIAL,103.875917,1.362553,424.818515
kml_59081,Unknown,RESIDENTIAL,103.877138,1.367674,187.465846
kml_59082,Unknown,RESIDENTIAL,103.875531,1.360150,684.430976
kml_59083,Unknown,RESIDENTIAL,103.878826,1.358291,469.971135
kml_59084,Unknown,RESIDENTIAL,103.877353,1.367655,181.568523
kml_59085,Unknown,RESIDENTIAL,103.875875,1.365745,183.891626
kml_59086,Unknown,RESIDENTIAL,103.876359,1.357746,447.873264
kml_59087,Unknown,RESIDENTIAL,103.876298,1.359704,651.941319
kml_59088,Unknown,RESIDENTIAL,103.876841,1.358505,546.695905
kml_59089,Unknown,RESIDENTIAL,103.876235,1.363856,279.782009
kml_59090,Unknown,RESIDENTIAL,103.876516,1.361104,558.583812
kml_59091,Unknown,RESIDENTIAL,103.875900,1.367054,211.634662
kml_59092,Unknown,RESIDENTIAL,103.878660,1.359082,436.914595
kml_59093,Unknown,RESIDENTIAL,103.882997,1.363376,215.861839
kml_59094,Unknown,RESIDENTIAL,103.874765,1.363564,409.658666
kml_59095,Unknown,RESIDENTIAL,103.872016,1.364996,620.779171
kml_59096,Unknown,RESIDENTIAL,103.867744,1.359998,200.226503
kml_59098,Unknown,RESIDENTIAL,103.871029,1.363044,626.698859
kml_59099,Unknown,RESIDENTIAL,103.871750,1.364758,655.150742
kml_59100,Unknown,RESIDENTIAL,103.878603,1.349873,235.182975
kml_59101,Unknown,RESIDENTIAL,103.874913,1.352496,101.602378
kml_59102,Unknown,RESIDENTIAL,103.869440,1.362760,458.030413
kml_59103,Unknown,RESIDENTIAL,103.872612,1.364232,579.399063
kml_59104,Unknown,RESIDENTIAL,103.868157,1.347654,101.960063
kml_59105,Unknown,RESIDENTIAL,103.877615,1.347374,127.675934
kml_59106,Unknown,RESIDENTIAL,103.871087,1.347761,416.114970
kml_59107,Unknown,RESIDENTIAL,103.883161,1.347260,157.775861
kml_59108,Unknown,RESIDENTIAL,103.877906,1.367794,201.322967
kml_59109,Unknown,RESIDENTIAL,103.875449,1.366040,228.534181
kml_59110,Unknown,RESIDENTIAL,103.870772,1.348065,389.061612
kml_59112,Unknown,RESIDENTIAL,103.881530,1.348937,226.661307
kml_59113,Unknown,RESIDENTIAL,103.883282,1.349786,96.485676
kml_59114,Unknown,RESIDENTIAL,103.881982,1.348555,182.211905
kml_59115,Unknown,RESIDENTIAL,103.880439,1.354791,168.708879
kml_59116,Unknown,RESIDENTIAL,103.879818,1.353954,136.035991
kml_59117,Unknown,RESIDENTIAL,103.880370,1.354536,144.579907
kml_59118,Unknown,RESIDENTIAL,103.880365,1.361016,196.395828
kml_59119,Unknown,RESIDENTIAL,103.879663,1.368002,115.149460
kml_59120,Unknown,RESIDENTIAL,103.876192,1.363714,295.847137
kml_59121,Unknown,RESIDENTIAL,103.878998,1.360666,349.267751
kml_59122,Unknown,RESIDENTIAL,103.873581,1.362523,584.962997
kml_59123,Unknown,RESIDENTIAL,103.877384,1.359819,541.738177
kml_59124,Unknown,RESIDENTIAL,103.874542,1.360532,694.282114
kml_59138,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857416,1.312376,128.539983
kml_59139,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857113,1.312011,122.566238
kml_59140,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857455,1.312425,130.184036
kml_59141,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857496,1.312458,130.566911
kml_59142,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857266,1.312140,122.523711
kml_59143,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857348,1.312290,126.529461
kml_59144,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857123,1.312057,124.592713
kml_59145,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857516,1.312530,136.132531
kml_59146,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857085,1.311941,118.579810
kml_59147,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857408,1.312320,124.434328
kml_59148,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857288,1.312195,124.365546
kml_59149,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857305,1.312260,127.720889
kml_59157,Unknown,COMMERCIAL & RESIDENTIAL,103.884961,1.362001,336.647143
kml_59158,Unknown,RESIDENTIAL,103.885118,1.348202,192.081668
kml_59159,Unknown,RESIDENTIAL,103.885012,1.365325,418.370539
kml_59160,Unknown,RESIDENTIAL,103.884628,1.365650,364.643917
kml_59161,Unknown,RESIDENTIAL,103.884901,1.365399,403.743676
kml_59162,Unknown,RESIDENTIAL,103.884877,1.365475,397.830853
kml_59163,Unknown,RESIDENTIAL,103.884990,1.365379,413.610410
kml_59164,Unknown,RESIDENTIAL,103.885168,1.366895,395.367359
kml_59165,Unknown,RESIDENTIAL,103.884991,1.365484,409.001368
kml_59166,Unknown,RESIDENTIAL,103.885083,1.365309,426.312196
kml_59168,Unknown,RESIDENTIAL,103.885198,1.367801,410.105226
kml_59169,Unknown,RESIDENTIAL,103.879820,1.350908,294.468433
kml_59171,Unknown,RESIDENTIAL,103.881286,1.350358,297.207109
kml_59172,Unknown,RESIDENTIAL,103.881078,1.354904,175.679045
kml_59173,Unknown,COMMERCIAL & RESIDENTIAL,103.878776,1.354071,247.153751
kml_59174,Unknown,COMMERCIAL & RESIDENTIAL,103.875838,1.357071,356.868907
kml_59175,Unknown,RESIDENTIAL,103.873086,1.358939,576.388207
kml_59176,Unknown,RESIDENTIAL,103.871840,1.360957,615.083441
kml_59177,Unknown,RESIDENTIAL,103.867802,1.364532,492.792804
kml_59178,Unknown,RESIDENTIAL,103.868927,1.359029,229.314386
kml_59179,Unknown,RESIDENTIAL,103.872643,1.360278,649.903414
kml_59180,Unknown,RESIDENTIAL,103.867988,1.366102,542.030513
kml_59181,Unknown,RESIDENTIAL,103.873078,1.361485,705.224555
kml_59182,Unknown,RESIDENTIAL,103.878138,1.349947,251.020542
kml_59183,Unknown,RESIDENTIAL,103.868922,1.358130,174.017049
kml_59184,Unknown,RESIDENTIAL,103.872021,1.363554,668.835442
kml_59185,Unknown,RESIDENTIAL,103.873233,1.359279,607.428765
kml_59186,Unknown,RESIDENTIAL,103.871613,1.361049,601.710645
kml_59187,Unknown,RESIDENTIAL,103.867782,1.367749,383.736536
kml_59188,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.873548,1.357979,458.880141
kml_59189,Unknown,RESIDENTIAL,103.870787,1.362043,558.945394
kml_59190,Unknown,RESIDENTIAL,103.872450,1.359651,600.986858
kml_59191,Unknown,RESIDENTIAL,103.867530,1.357909,36.973296
kml_59192,Unknown,RESIDENTIAL,103.868590,1.356862,122.012864
kml_59193,Unknown,RESIDENTIAL,103.868255,1.356814,90.247143
kml_59194,Unknown,RESIDENTIAL,103.871530,1.360571,561.644408
kml_59196,Unknown,RESIDENTIAL,103.879258,1.347635,63.866661
kml_59197,Unknown,RESIDENTIAL,103.871368,1.347408,442.550956
kml_59198,Unknown,RESIDENTIAL,103.883001,1.347589,158.544231
kml_59199,Unknown,RESIDENTIAL,103.877996,1.348085,85.896740
kml_59200,Unknown,RESIDENTIAL,103.880664,1.358642,301.966970
kml_59201,Unknown,RESIDENTIAL,103.877883,1.360076,481.435903
kml_59202,Unknown,RESIDENTIAL,103.878802,1.357695,515.795453
kml_59203,Unknown,RESIDENTIAL,103.881602,1.348978,218.656035
kml_59204,Unknown,RESIDENTIAL,103.882652,1.367357,124.811261
kml_59205,Unknown,RESIDENTIAL,103.877991,1.357651,537.115179
kml_59206,Unknown,RESIDENTIAL,103.877951,1.366775,96.721060
kml_59207,Unknown,RESIDENTIAL,103.877058,1.359089,599.667852
kml_59208,Unknown,RESIDENTIAL,103.880648,1.361344,171.043392
kml_59209,Unknown,RESIDENTIAL,103.868158,1.365341,591.048123
kml_59210,Unknown,RESIDENTIAL,103.868604,1.359263,226.169993
kml_59211,Unknown,RESIDENTIAL,103.869303,1.362634,437.618883
kml_59212,Unknown,RESIDENTIAL,103.883256,1.364394,241.531195
kml_59213,Unknown,RESIDENTIAL,103.878183,1.366160,76.869988
kml_59214,Unknown,COMMERCIAL & RESIDENTIAL,103.878813,1.354104,244.542515
kml_59215,Unknown,COMMERCIAL & RESIDENTIAL,103.878396,1.353593,277.031608
kml_59216,Unknown,COMMERCIAL & RESIDENTIAL,103.880038,1.349836,274.854915
kml_59217,Unknown,RESIDENTIAL,103.873048,1.360898,722.692140
kml_59218,Unknown,RESIDENTIAL,103.867566,1.359519,203.506567
kml_59219,Unknown,RESIDENTIAL,103.868103,1.364042,459.458437
kml_59220,Unknown,RESIDENTIAL,103.880687,1.354894,174.339293
kml_59221,Unknown,RESIDENTIAL,103.869574,1.361535,413.438519
kml_59222,Unknown,RESIDENTIAL,103.868158,1.368533,362.687035
kml_59224,Unknown,RESIDENTIAL,103.868920,1.357223,151.967187
kml_59225,Unknown,RESIDENTIAL,103.868356,1.361630,290.674449
kml_59226,Unknown,RESIDENTIAL,103.871740,1.361925,657.079319
kml_59227,Unknown,RESIDENTIAL,103.878075,1.351205,320.366358
kml_59228,Unknown,RESIDENTIAL,103.867995,1.358385,107.384444
kml_59229,Unknown,RESIDENTIAL,103.869725,1.357655,246.169925
kml_59230,Unknown,RESIDENTIAL,103.875046,1.352362,83.059006
kml_59231,Unknown,RESIDENTIAL,103.870883,1.361013,538.987521
kml_59232,Unknown,RESIDENTIAL,103.871262,1.362258,616.620727
kml_59233,Unknown,RESIDENTIAL,103.869053,1.357816,179.380928
kml_59234,Unknown,RESIDENTIAL,103.867694,1.360929,193.928699
kml_59235,Unknown,RESIDENTIAL,103.869946,1.363680,564.079189
kml_59236,Unknown,RESIDENTIAL,103.871557,1.363386,696.382704
kml_59250,Unknown,RESIDENTIAL,103.857546,1.310657,113.994277
kml_59251,Unknown,COMMERCIAL & RESIDENTIAL,103.856186,1.312370,60.897654
kml_59252,Unknown,COMMERCIAL & RESIDENTIAL,103.856249,1.312351,61.466390
kml_59253,Unknown,RESIDENTIAL,103.858048,1.310230,139.972668
kml_59254,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857274,1.315623,442.368044
kml_59255,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857235,1.315548,433.048908
kml_59256,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857301,1.315652,446.331701
kml_59257,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857264,1.315579,437.362425
kml_59258,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857319,1.315695,451.520036
kml_59259,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857224,1.315488,426.308317
kml_59260,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857089,1.315887,464.605683
kml_59262,Unknown,RESIDENTIAL,103.880380,1.355169,210.934956
kml_59263,Unknown,RESIDENTIAL,103.882130,1.355528,217.504699
kml_59264,Unknown,RESIDENTIAL,103.878259,1.366221,86.594935
kml_59265,Unknown,RESIDENTIAL,103.877655,1.357829,528.741782
kml_59266,Unknown,RESIDENTIAL,103.881258,1.367437,68.029367
kml_59267,Unknown,RESIDENTIAL,103.878386,1.357647,553.344434
kml_59268,Unknown,RESIDENTIAL,103.879794,1.360514,263.579633
kml_59269,Unknown,RESIDENTIAL,103.882674,1.360583,71.722818
kml_59270,Unknown,RESIDENTIAL,103.878460,1.362724,325.930353
kml_59271,Unknown,RESIDENTIAL,103.878395,1.365791,102.437580
kml_59272,Unknown,RESIDENTIAL,103.870904,1.363805,657.977463
kml_59273,Unknown,RESIDENTIAL,103.872676,1.362383,672.647012
kml_59274,Unknown,RESIDENTIAL,103.871143,1.362287,605.128310
kml_59275,Unknown,RESIDENTIAL,103.868861,1.359888,300.041524
kml_59276,Unknown,RESIDENTIAL,103.882243,1.350153,197.799486
kml_59277,Unknown,RESIDENTIAL,103.883164,1.349361,62.838556
kml_59278,Unknown,RESIDENTIAL,103.879655,1.358146,413.992427
kml_59279,Unknown,RESIDENTIAL,103.878367,1.361147,418.868056
kml_59280,Unknown,RESIDENTIAL,103.874766,1.362152,527.711429
kml_59281,Unknown,RESIDENTIAL,103.881111,1.364052,14.328212
kml_59282,Unknown,RESIDENTIAL,103.875406,1.361775,527.380418
kml_59283,Unknown,RESIDENTIAL,103.877051,1.362567,388.191992
kml_59284,Unknown,RESIDENTIAL,103.874435,1.361658,593.842447
kml_59285,Unknown,RESIDENTIAL,103.875761,1.359903,660.990029
kml_59286,Unknown,RESIDENTIAL,103.874758,1.362529,494.616333
kml_59287,Unknown,RESIDENTIAL,103.874395,1.359489,607.353798
kml_59288,Unknown,RESIDENTIAL,103.879623,1.363177,187.472616
kml_59289,Unknown,RESIDENTIAL,103.880860,1.365281,153.875944
kml_59290,Unknown,RESIDENTIAL,103.883581,1.363771,272.515373
kml_59291,Unknown,RESIDENTIAL,103.878576,1.367829,201.318786
kml_59292,Unknown,RESIDENTIAL,103.875498,1.360968,605.309466
kml_59293,Unknown,RESIDENTIAL,103.879664,1.368181,96.229376
kml_59294,Unknown,RESIDENTIAL,103.877550,1.361536,478.902873
kml_59295,Unknown,RESIDENTIAL,103.882678,1.362064,140.205856
kml_59296,Unknown,RESIDENTIAL,103.883128,1.363956,221.581297
kml_59297,Unknown,RESIDENTIAL,103.881249,1.365706,142.733359
kml_59298,Unknown,RESIDENTIAL,103.880688,1.363783,52.093313
kml_59299,Unknown,RESIDENTIAL,103.881224,1.367617,87.028038
kml_59300,Unknown,RESIDENTIAL,103.879564,1.361384,289.590830
kml_59301,Unknown,RESIDENTIAL,103.877686,1.362068,435.401082
kml_59302,Unknown,RESIDENTIAL,103.873690,1.361761,636.431335
kml_59303,Unknown,RESIDENTIAL,103.879320,1.361356,315.841603
kml_59304,Unknown,RESIDENTIAL,103.879494,1.361681,304.620907
kml_59306,Unknown,RESIDENTIAL,103.879204,1.360861,325.251766
kml_59307,Unknown,RESIDENTIAL,103.880044,1.363703,123.673472
kml_59308,Unknown,RESIDENTIAL,103.878380,1.357737,547.406513
kml_59309,Unknown,RESIDENTIAL,103.881167,1.361627,132.142740
kml_59310,Unknown,RESIDENTIAL,103.877182,1.360682,550.585199
kml_59311,Unknown,RESIDENTIAL,103.883460,1.368071,241.101904
kml_59312,Unknown,RESIDENTIAL,103.876808,1.366382,86.840639
kml_59313,Unknown,RESIDENTIAL,103.878148,1.357799,561.052299
kml_59315,Unknown,RESIDENTIAL,103.877937,1.359248,502.057336
kml_59316,Unknown,RESIDENTIAL,103.879286,1.368129,122.057124
kml_59317,Unknown,RESIDENTIAL,103.883758,1.364503,298.653209
kml_59318,Unknown,RESIDENTIAL,103.882737,1.364892,208.081442
kml_59319,Unknown,RESIDENTIAL,103.881082,1.353660,42.616128
kml_59320,Unknown,RESIDENTIAL,103.877386,1.356854,426.322142
kml_59321,Unknown,RESIDENTIAL,103.880293,1.367335,153.074131
kml_59322,Unknown,RESIDENTIAL,103.875521,1.361733,526.093662
kml_59323,Unknown,RESIDENTIAL,103.883035,1.361791,139.042602
kml_59324,Unknown,RESIDENTIAL,103.878603,1.355776,370.559995
kml_59325,Unknown,RESIDENTIAL,103.878940,1.362305,303.286950
kml_59326,Unknown,RESIDENTIAL,103.882224,1.362261,148.512039
kml_59327,Unknown,RESIDENTIAL,103.879175,1.366625,197.144798
kml_59328,Unknown,RESIDENTIAL,103.877787,1.357953,548.597351
kml_59329,Unknown,RESIDENTIAL,103.875697,1.358191,472.656250
kml_59330,Unknown,RESIDENTIAL,103.882202,1.367839,119.951442
kml_59331,Unknown,RESIDENTIAL,103.877846,1.358084,564.108366
kml_59332,Unknown,RESIDENTIAL,103.879282,1.358872,390.477212
kml_59333,Unknown,RESIDENTIAL,103.881510,1.361069,70.567367
kml_59334,Unknown,RESIDENTIAL,103.868819,1.357160,140.876248
kml_59335,Unknown,RESIDENTIAL,103.874976,1.359211,575.410737
kml_59336,Unknown,RESIDENTIAL,103.879394,1.363533,198.302906
kml_59337,Unknown,RESIDENTIAL,103.881647,1.367507,63.534484
kml_59340,Unknown,RESIDENTIAL,103.875376,1.365021,261.778302
kml_59341,Unknown,RESIDENTIAL,103.874403,1.359854,647.787061
kml_59342,Unknown,RESIDENTIAL,103.880116,1.368339,74.601058
kml_59343,Unknown,RESIDENTIAL,103.878919,1.360591,358.816651
kml_59344,Unknown,RESIDENTIAL,103.880712,1.365262,155.889300
kml_59346,Unknown,RESIDENTIAL,103.876030,1.362610,413.941697
kml_59347,Unknown,RESIDENTIAL,103.880339,1.359746,238.463639
kml_59348,Unknown,RESIDENTIAL,103.875537,1.358670,521.632156
kml_59349,Unknown,RESIDENTIAL,103.877621,1.362535,388.666151
kml_59350,Unknown,RESIDENTIAL,103.883213,1.367149,179.668594
kml_59351,Unknown,RESIDENTIAL,103.880477,1.368674,67.131637
kml_59352,Unknown,RESIDENTIAL,103.877922,1.359638,489.193582
kml_59353,Unknown,RESIDENTIAL,103.881338,1.357290,359.970963
kml_59354,Unknown,RESIDENTIAL,103.882190,1.358027,322.736704
kml_59355,Unknown,RESIDENTIAL,103.879773,1.359354,315.072783
kml_59356,Unknown,RESIDENTIAL,103.879684,1.368251,88.176419
kml_59357,Unknown,RESIDENTIAL,103.879194,1.355730,325.075804
kml_59362,Unknown,RESIDENTIAL,103.858617,1.312443,118.461062
kml_59363,Unknown,RESIDENTIAL,103.858929,1.312373,131.254214
kml_59364,Unknown,RESIDENTIAL,103.858581,1.312593,132.183603
kml_59365,Unknown,RESIDENTIAL,103.858550,1.312648,136.761190
kml_59366,Unknown,RESIDENTIAL,103.858460,1.312699,139.406499
kml_59367,Unknown,RESIDENTIAL,103.859029,1.312213,126.803563
kml_59371,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.857489,1.311801,81.633335
kml_59372,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.860411,1.312059,259.193154
kml_59373,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.859951,1.311591,200.308030
kml_59374,Unknown,RESIDENTIAL WITH COMMERCIAL AT 1ST STOREY,103.860051,1.311694,212.407100
kml_59377,Unknown,RESIDENTIAL,103.858703,1.312552,133.584127
kml_59378,Unknown,RESIDENTIAL,103.858960,1.312317,129.025904
